id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,5,binary,0.829787,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T07:41:11,1523.1,1523.1,,,244696431,,0.829787,0.4875,1.30936,0.519643
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,6,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T08:06:30,1519.5,1519.5,,,244696432,,0.851064,0.5,0.420876,0.5
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,7,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T08:32:23,1551.9,1551.9,,,244696433,,0.851064,0.5,0.456672,0.417857
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,8,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T08:57:49,1526.5,1526.5,,,244696434,,0.851064,0.5,0.402924,0.705357
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,9,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T09:23:13,1523.5,1523.5,,,244696435,,0.851064,0.5,0.420859,0.5
openml.org/t/3874,ecoli,AutoWEKA,test,0,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T09:48:37,1524.1,1524.1,,,244696426,,0.970588,0.975,0.161183,0.978571
openml.org/t/3874,ecoli,AutoWEKA,test,1,binary,1,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T10:13:57,1519.5,1519.5,,,244696427,,1,1,0.072934,1
openml.org/t/3874,ecoli,AutoWEKA,test,2,binary,0.941176,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T10:39:16,1519,1518.9,,,244696428,,0.941176,0.939286,0.0762284,0.996429
openml.org/t/3874,ecoli,AutoWEKA,test,3,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T11:04:36,1519.1,1519,,,244696429,,0.970588,0.973684,0.158827,0.985965
openml.org/t/3874,ecoli,AutoWEKA,test,4,binary,0.911765,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T11:29:57,1521.2,1521.2,,,244696430,,0.911765,0.921053,3.18032,0.921053
openml.org/t/3874,ecoli,AutoWEKA,test,5,binary,0.970588,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T11:55:17,1519.6,1519.6,,,244696431,,0.970588,0.966667,0.0529418,1
openml.org/t/3874,ecoli,AutoWEKA,test,6,binary,0.969697,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T12:20:37,1519.6,1519.5,,,244696432,,0.969697,0.964286,1.09223,0.964286
