id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/218,covertype,constantpredictor,test,1,multiclass,0.487591,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:07:57,4.1,0.2,0.0002,1,663068385,,0.487591,0.142857,1.20517,
openml.org/t/218,covertype,constantpredictor,test,2,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:00,3.2,0.2,0.0002,1,663068386,,0.487599,0.142857,1.20516,
openml.org/t/218,covertype,constantpredictor,test,3,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:03,2.3,0.2,0.0002,1,663068387,,0.487599,0.142857,1.20516,
openml.org/t/218,covertype,constantpredictor,test,4,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:05,2.2,0.2,0.0002,1,663068388,,0.487599,0.142857,1.20516,
openml.org/t/218,covertype,constantpredictor,test,5,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:08,2.8,0.2,0.0002,1,663068389,,0.487599,0.142857,1.20517,
openml.org/t/218,covertype,constantpredictor,test,6,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:10,2.2,0.2,0.0002,1,663068390,,0.487599,0.142857,1.20517,
openml.org/t/218,covertype,constantpredictor,test,7,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:13,2.3,0.2,0.0002,1,663068391,,0.487599,0.142857,1.20517,
openml.org/t/218,covertype,constantpredictor,test,8,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:16,2.5,0.2,0.0002,1,663068392,,0.487599,0.142857,1.20517,
openml.org/t/218,covertype,constantpredictor,test,9,multiclass,0.487599,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:08:18,2.2,0.2,0.0002,1,663068393,,0.487599,0.142857,1.20515,
openml.org/t/3505,codrna,constantpredictor,test,0,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:06,8.3,0.01,0.0002,1,663068384,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,1,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:07,1,0.01,0.0002,1,663068385,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,2,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:09,1,0.01,0.0002,1,663068386,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,3,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:10,1,0.01,0.0002,1,663068387,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,4,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:11,1,0.01,0.0002,1,663068388,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,5,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:12,1,0.01,0.0002,1,663068389,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,6,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:14,1,0.01,0.0002,1,663068390,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,7,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:15,1,0.01,0.0002,1,663068391,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,8,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:16,1,0.01,0.0002,1,663068392,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/3505,codrna,constantpredictor,test,9,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:09:17,1,0.01,0.0002,1,663068393,ResultError: y contains previously unseen labels: '1.',,,,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,0,multiclass,0.30009,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:10:52,1.8,0.3,0.0004,1,663068384,,0.30009,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,1,multiclass,0.3001,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:10:55,2.3,0.3,0.0004,1,663068385,,0.3001,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,2,multiclass,0.3001,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:10:57,2.2,0.3,0.0004,1,663068386,,0.3001,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,3,multiclass,0.3001,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:00,2.3,0.4,0.0004,1,663068387,,0.3001,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,4,multiclass,0.3001,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:03,2.8,0.3,0.0004,1,663068388,,0.3001,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,5,multiclass,0.3001,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:06,2.3,0.3,0.0004,1,663068389,,0.3001,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,6,multiclass,0.3001,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:09,2.7,0.3,0.0004,1,663068390,,0.3001,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,7,multiclass,0.30009,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:11,2.2,0.3,0.0004,1,663068391,,0.30009,0.2,1.53915,
openml.org/t/225,RandomRBF+AF8-10+AF8-1E+AC0-3,constantpredictor,test,8,multiclass,0.30009,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:11:14,2.4,0.3,0.0004,1,663068392,,0.30009,0.2,1.53915,
