id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T13:15:50,1024.4,1023.3,,,602837948,,1,1,1,2.22045E+AC0-16
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,AutoWEKA,test,6,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T13:33:14,1042.5,1041.8,,,602837949,,0.9,1,0.9,0.222746
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,AutoWEKA,test,7,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T13:50:34,1040.5,1040.1,,,602837950,,0.9,0.9,0.9,3.60437
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,AutoWEKA,test,8,binary,0.7,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T14:06:28,953.9,952.3,,,602837951,,0.7,0.76,0.7,3.90528
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T14:22:37,967.8,967.2,,,602837952,,1,1,1,0.102782
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,0,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T14:40:54,1024.1,1023.8,,,602837943,,995,0.974583,975,0.180368
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,1,binary,0.99,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:00:45,1191.2,1190.2,,,602837944,,0.99,0.988194,0.972222,0.0455522
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,2,binary,0.99,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:20:32,1186.6,1186,,,602837945,,0.99,0.973056,0.95,0.201015
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,3,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:37:25,1012.4,1012.2,,,602837946,,995,0.997222,0.997222,0.0355343
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,4,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T15:54:02,997.4,997.3,,,602837947,,995,1,975,0.015276
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T16:10:14,971.4,970.8,,,602837948,,1,1,1,0.00141181
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,6,binary,0.96,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T16:26:56,1001.6,1001.1,,,602837949,,0.96,0.911111,0.911111,0.277271
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,7,binary,0.99,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T16:43:59,1023.6,1023.1,,,602837950,,0.99,0.999722,0.972222,0.0112006
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,8,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T17:00:54,1014.9,1014.7,,,602837951,,995,0.997222,0.997222,0.180218
openml.org/t/3858,mfeat+AC0-zernike,AutoWEKA,test,9,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T17:18:09,1034.3,1033.7,,,602837952,,995,0.998611,975,0.0233411
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,0,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T17:33:46,930,929.9,,,602837943,,1,1,1,0.00216932
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,1,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T17:49:30,944,943.9,,,602837944,,995,975,975,0.180218
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,2,binary,0.985,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T18:05:05,934.4,934.3,,,602837945,,985,0.947222,0.947222,0.540655
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T18:21:54,1009.4,1009.3,,,602837946,,1,1,1,2.22045E+AC0-16
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,4,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T18:38:07,972.3,972.3,,,602837947,,995,1,0.997222,0.00681289
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T18:53:35,928.4,928.3,,,602837948,,1,1,1,0.00111572
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T19:10:07,992.1,992.1,,,602837949,,1,1,1,0.00105361
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,7,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T19:25:48,940,940,,,602837950,,1,1,1,0.00413454
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,8,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T19:42:15,987.7,987.6,,,602837951,,995,1,0.997222,0.0184444
openml.org/t/3825,mfeat+AC0-morphological,AutoWEKA,test,9,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T19:57:49,933.7,933.7,,,602837952,,995,0.973472,975,0.187283
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,0,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T20:16:59,1141,1140.8,,,602837943,,995,0.972083,975,0.181663
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,1,binary,0.99,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T20:36:17,1157.4,1157.2,,,602837944,,0.99,0.95,0.95,0.360437
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,2,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T20:55:27,1149.6,1149.4,,,602837945,,0.9,0.997917,0.5,0.197504
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T21:12:18,1011.2,1011,,,602837946,,1,1,1,0.0177443
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,4,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T21:29:36,1037.9,1037.7,,,602837947,,1,1,1,2.22045E+AC0-16
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,5,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T21:47:13,1057.2,1057,,,602837948,,995,1,0.997222,0.0195393
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,6,binary,0.985,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T22:04:33,1040,1039.3,,,602837949,,985,0.969444,0.969444,0.104602
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,7,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T22:22:15,1061.2,1060.8,,,602837950,,995,975,975,0.180218
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,8,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T22:42:12,1196.8,1196.6,,,602837951,,1,1,1,2.22045E+AC0-16
openml.org/t/3883,mfeat+AC0-karhunen,AutoWEKA,test,9,binary,0.985,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T22:58:41,989.4,989.2,,,602837952,,985,0.969444,0.969444,0.540655
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,0,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T23:17:26,1116.6,1116.4,,,602837943,,1,1,1,0.000559516
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,1,binary,0.995,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T23:36:04,1117.9,1117.5,,,602837944,,995,975,975,0.180218
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,2,binary,0.99,acc,local,latest,,2.1.4,2024+AC0-01+AC0-09T23:55:55,1190.2,1190,,,602837945,,0.99,0.998056,0.95,0.0502397
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T00:14:17,1102.2,1102,,,602837946,,1,1,1,5.0025E+AC0-06
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,4,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T00:31:15,1017.6,1016.9,,,602837947,,1,1,1,2.22045E+AC0-16
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T00:49:27,1091.9,1091.8,,,602837948,,1,1,1,0.000605192
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T01:07:47,1100.4,1100.3,,,602837949,,1,1,1,2.22045E+AC0-16
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,7,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T01:26:04,1096.1,1096,,,602837950,,1,1,1,0.00180923
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,8,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T01:44:38,1114.5,1114.3,,,602837951,,1,1,1,0.00204941
openml.org/t/3834,mfeat+AC0-fourier,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T02:01:13,994.8,994.6,,,602837952,,1,1,1,0.000771587
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,0,binary,0.952381,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T02:17:59,996.3,996.3,,,602837943,,0.952381,0.966667,0.916667,0.15567
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,1,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T02:33:16,917.5,917.4,,,602837944,,0.857143,0.977778,0.85,0.190556
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T02:48:34,917.5,917.5,,,602837945,,1,1,1,0.0192492
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T03:03:56,921.8,921.8,,,602837946,,1,1,1,0.032207
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,4,binary,0.952381,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T03:19:38,942,941.9,,,602837947,,0.952381,0.988889,0.916667,0.120239
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,5,binary,0.952381,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T03:34:57,918.9,918.9,,,602837948,,0.952381,1,0.916667,0.108676
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,6,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T03:52:08,1031,1031,,,602837949,,0.904762,0.9375,0.86875,0.346063
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,7,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T04:07:31,923.3,923.3,,,602837950,,0.904762,0.89375,0.86875,1.91635
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,8,binary,0.952381,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T04:22:50,918.9,918.9,,,602837951,,0.952381,0.89375,0.9,1.71641
openml.org/t/3599,machine+AF8-cpu,AutoWEKA,test,9,binary,0.85,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T04:39:08,977.4,977.3,,,602837952,,0.85,0.846667,0.833333,3.67964
openml.org/t/10,lymph,AutoWEKA,test,0,multiclass,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T16:09:00,937,936.7,,,1405435495,,,,,
openml.org/t/10,lymph,AutoWEKA,test,1,multiclass,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T16:24:46,946.3,946.1,,,1405435496,,,,,
openml.org/t/10,lymph,AutoWEKA,test,2,multiclass,0.533333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T16:40:33,946.2,946.2,,,1405435497,,,,,
openml.org/t/10,lymph,AutoWEKA,test,3,multiclass,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T16:57:40,1027.2,1027.1,,,1405435498,,,,,
openml.org/t/10,lymph,AutoWEKA,test,4,multiclass,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T17:13:48,967.7,967.7,,,1405435499,,,,,
openml.org/t/10,lymph,AutoWEKA,test,5,multiclass,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T17:29:26,938.6,938.3,,,1405435500,,,,,
openml.org/t/10,lymph,AutoWEKA,test,6,multiclass,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T17:45:46,980,979.9,,,1405435501,,,,,
openml.org/t/10,lymph,AutoWEKA,test,7,multiclass,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T18:01:22,935.6,935.5,,,1405435502,,,,,
openml.org/t/10,lymph,AutoWEKA,test,8,multiclass,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T18:16:44,922.1,922.1,,,1405435503,,,,,
openml.org/t/10,lymph,AutoWEKA,test,9,multiclass,0.714286,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T18:36:16,1171.2,1171.2,,,1405435504,,,,,
openml.org/t/3804,lowbwt,AutoWEKA,test,0,binary,0.789474,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T04:56:20,1026.7,1026.6,,,602837943,,0.789474,0.822222,0.777778,0.514242
openml.org/t/3804,lowbwt,AutoWEKA,test,1,binary,0.684211,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T05:11:41,920.3,920.3,,,602837944,,0.684211,0.766667,0.683333,4.09523
openml.org/t/3804,lowbwt,AutoWEKA,test,2,binary,0.894737,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T05:26:59,918.2,918.2,,,602837945,,0.894737,0.95,0.9,1.97769
openml.org/t/3804,lowbwt,AutoWEKA,test,3,binary,0.789474,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T05:43:19,980.1,980,,,602837946,,0.789474,0.811111,0.783333,5.77685
openml.org/t/3804,lowbwt,AutoWEKA,test,4,binary,0.842105,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T05:58:42,922.4,922.4,,,602837947,,0.842105,0.877778,0.833333,0.444989
openml.org/t/3804,lowbwt,AutoWEKA,test,5,binary,0.947368,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T06:14:28,946.1,946.1,,,602837948,,0.947368,0.955556,0.95,0.310706
openml.org/t/3804,lowbwt,AutoWEKA,test,6,binary,0.736842,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T06:31:27,1018.3,1018.3,,,602837949,,0.736842,0.866667,0.733333,0.518044
openml.org/t/3804,lowbwt,AutoWEKA,test,7,binary,0.789474,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T06:47:40,973.3,973.3,,,602837950,,0.789474,0.788889,0.783333,0.547743
openml.org/t/3804,lowbwt,AutoWEKA,test,8,binary,0.894737,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T07:03:14,934.1,934,,,602837951,,0.894737,0.905556,0.894444,2.04966
openml.org/t/3804,lowbwt,AutoWEKA,test,9,binary,0.944444,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T07:18:33,918.8,918.7,,,602837952,,0.944444,0.919753,0.944444,2.04132
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,0,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T07:35:56,1036.2,1036.2,,,602837943,,0.933333,0.5,0.5,2.40291
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,1,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T07:52:07,970.5,970.4,,,602837944,,0.866667,0.464286,0.464286,2.73176
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,2,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T08:08:04,957.1,957.1,,,602837945,,0.933333,0.392857,0.5,2.45101
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,3,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T08:25:20,1035.3,1035.2,,,602837946,,0.933333,0.5,0.5,2.40291
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,4,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T08:40:51,931.2,931.1,,,602837947,,0.866667,0.428571,0.464286,4.80669
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T08:56:23,932.1,932,,,602837948,Scoring auc: Only one class present in y+AF8-true. ROC AUC score is not defined in that case.,1,,1,0.00752575
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,6,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T09:13:10,1006.5,1006.5,,,602837949,Scoring auc: Only one class present in y+AF8-true. ROC AUC score is not defined in that case.,0.785714,,0.785714,2.85398
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,7,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T09:29:48,998,998,,,602837950,,0.857143,0.884615,0.461538,0.937883
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,8,binary,0.928571,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T09:45:50,962.3,962.2,,,602837951,,0.928571,0.461538,0.5,0.447193
openml.org/t/3898,kc1+AC0-top5,AutoWEKA,test,9,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T10:03:00,1029.9,1029.8,,,602837952,,0.857143,0.461538,0.461538,2.68951
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,0,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T10:20:05,1015.2,1015.2,,,602837943,,0.733333,0.694444,0.694444,9.61164
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,1,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T10:36:58,1013.8,1013.8,,,602837944,,0.866667,0.925926,0.861111,0.317327
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,2,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T10:53:48,1009.7,1009.6,,,602837945,,0.8,0.944444,0.805556,0.376291
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,3,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:10:52,1023.7,1023.6,,,602837946,,0.666667,0.759259,0.694444,0.58026
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,4,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:27:32,999.7,999.7,,,602837947,,0.733333,0.740741,0.777778,5.1218
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,5,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T11:44:43,1031.5,1031.4,,,602837948,,0.5,0.489583,0.458333,1.89689
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,6,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:01:52,1028.8,1028.7,,,602837949,,0.714286,0.916667,0.666667,0.515689
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,7,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:19:05,1032.4,1032.4,,,602837950,,0.714286,0.677083,0.708333,0.822778
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,8,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:35:09,964.3,964.3,,,602837951,,0.857143,0.854167,0.854167,0.49006
openml.org/t/3916,kc1+AC0-binary,AutoWEKA,test,9,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T12:51:37,987.9,987.8,,,602837952,,0.785714,875,0.770833,0.402209
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,0,binary,0.675676,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:07:21,935.2,935.1,,,602837943,,0.675676,0.685294,0.669118,0.676478
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,1,binary,0.594595,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:23:34,973.5,973.5,,,602837944,,0.594595,0.685294,0.589706,0.750973
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,2,binary,0.675676,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:40:40,1025.3,1025.3,,,602837945,,0.675676,0.795588,0.669118,0.602324
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,3,binary,0.756757,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T13:58:02,1042.8,1042.8,,,602837946,,0.756757,0.841176,0.752941,0.487176
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,4,binary,0.810811,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:15:11,1028.8,1028.7,,,602837947,,0.810811,0.810294,0.807353,0.519926
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,5,binary,0.594595,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:32:05,1013.9,1013.9,,,602837948,,0.594595,0.6875,0.583333,0.792457
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,6,binary,0.675676,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T14:48:47,1001.6,1001.6,,,602837949,,0.675676,0.642857,0.662202,0.836595
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,7,binary,0.621622,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:05:49,1022,1021.9,,,602837950,,0.621622,0.696429,0.614583,0.711808
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,8,binary,0.702703,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:23:08,1039.1,1039,,,602837951,,0.702703,0.755952,0.708333,0.639573
openml.org/t/3901,jEdit+AF8-4+AF8-2+AF8-4+AF8-3,AutoWEKA,test,9,binary,0.611111,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:39:48,999.6,999.5,,,602837952,,0.611111,0.61875,0.61875,14017
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,0,binary,0.928571,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T15:56:49,1014.7,1014.7,,,602837943,,0.928571,0.933673,0.928571,0.331232
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,1,binary,0.678571,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:12:09,920.2,920.2,,,602837944,,0.678571,0.793367,0.678571,0.552726
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,2,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:28:31,981.7,981.6,,,602837945,,0.785714,0.84949,0.785714,0.583945
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,3,binary,0.821429,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T16:44:17,945.7,945.6,,,602837946,,0.821429,0.890306,0.821429,0.402018
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,4,binary,0.814815,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:01:19,1022.2,1022.2,,,602837947,,0.814815,0.928571,0.815934,0.358412
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,5,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:18:31,1031.6,1031.6,,,602837948,,0.666667,0.755495,0.667582,0.627931
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,6,binary,0.703704,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:35:39,1027.7,1027.7,,,602837949,,0.703704,0.81044,0.703297,0.52008
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,7,binary,0.740741,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T17:52:47,1028.6,1028.5,,,602837950,,0.740741,0.744505,0.741758,2.19372
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,8,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:09:44,1016.3,1016.3,,,602837951,,0.666667,0.651099,0.664835,12.0194
openml.org/t/3921,jEdit+AF8-4+AF8-0+AF8-4+AF8-2,AutoWEKA,test,9,binary,0.740741,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:27:14,1049.8,1049.8,,,602837952,,0.740741,0.813187,0.741758,0.532396
openml.org/t/3832,iris,AutoWEKA,test,0,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:42:36,915.5,915.5,,,602837943,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,1,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T18:57:52,916.8,916.7,,,602837944,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:13:11,918.3,918.2,,,602837945,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:28:27,916.4,916.4,,,602837946,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,4,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:43:43,915.8,915.8,,,602837947,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,5,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T19:58:59,915.3,915.3,,,602837948,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,6,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:14:14,915.2,915.1,,,602837949,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,7,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:29:29,915.2,915.2,,,602837950,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,8,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T20:44:44,915.2,915.2,,,602837951,,1,1,1,2.22045E+AC0-16
openml.org/t/3832,iris,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:00:00,915.5,915.5,,,602837952,,1,1,1,2.22045E+AC0-16
