id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,,
openml.org/t/3661,cpu,AutoGluon,test,8,binary,0.857143,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T16:07:17,9.1,7.4,4,14,632723983,,0.857143,1,0.90625,,
openml.org/t/3661,cpu,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T16:07:26,9.3,7.4,0.06,14,632723984,,1,1,1,,
openml.org/t/218,covertype,AutoGluon,test,0,multiclass,0.948332,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:37:30,1255.6,1099.8,143.4,5,2087670687,,0.948332,0.914184,0.159825,,
openml.org/t/218,covertype,AutoGluon,test,1,multiclass,0.949193,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T09:58:27,1256.5,1100.3,145.3,5,2087670688,,0.949193,0.921011,0.16011,,
openml.org/t/218,covertype,AutoGluon,test,2,multiclass,0.948899,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T10:19:19,1251.6,1099.8,142.4,5,2087670689,,0.948899,0.907387,0.160346,,
openml.org/t/218,covertype,AutoGluon,test,3,multiclass,0.950638,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T10:40:10,1251.2,1100,142,5,2087670690,,0.950638,0.915234,0.156066,,
openml.org/t/218,covertype,AutoGluon,test,4,multiclass,0.947368,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T11:01:02,1251.6,1100,142.4,5,2087670691,,0.947368,0.903316,0.160981,,
openml.org/t/218,covertype,AutoGluon,test,5,multiclass,0.948349,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T11:21:54,1251.7,1100,142.4,5,2087670692,,0.948349,0.921918,0.160293,,
openml.org/t/218,covertype,AutoGluon,test,6,multiclass,0.949519,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T11:42:50,1255.2,1100.5,145.6,5,2087670693,,0.949519,0.924717,0.158488,,
openml.org/t/218,covertype,AutoGluon,test,7,multiclass,0.948882,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T12:04:01,1270.7,1099.9,161.8,5,2087670694,,0.948882,0.916794,0.161713,,
openml.org/t/218,covertype,AutoGluon,test,8,multiclass,0.946713,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T12:24:56,1255.3,1100.3,145.5,5,2087670695,,0.946713,0.902761,0.159547,,
openml.org/t/218,covertype,AutoGluon,test,9,multiclass,0.95019,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T12:45:50,1253.5,1100.1,144.3,5,2087670696,,0.95019,0.914808,0.158377,,
openml.org/t/3505,codrna,AutoGluon,test,0,binary,0.98557,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T16:18:10,605.8,593,0.5,14,632723975,,0.98557,0.997881,0.984173,,
openml.org/t/3505,codrna,AutoGluon,test,1,binary,0.989213,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T16:34:29,979.4,969.1,5.6,14,632723976,,0.989213,0.998587,0.988364,,
openml.org/t/3505,codrna,AutoGluon,test,2,binary,0.985263,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T16:44:13,583.7,576.9,2.5,14,632723977,,0.985263,0.998235,0.984818,,
openml.org/t/3505,codrna,AutoGluon,test,3,binary,0.984731,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T16:54:09,595.9,583.1,7.6,14,632723978,,0.984731,0.99826,0.984511,,
openml.org/t/3505,codrna,AutoGluon,test,4,binary,0.987903,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T17:05:00,650.8,641.2,4.9,14,632723979,,0.987903,0.998675,0.986322,,
openml.org/t/3505,codrna,AutoGluon,test,5,binary,0.987842,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T17:16:30,689.3,669.4,14.4,14,632723980,,0.987842,0.99854,0.986568,,
openml.org/t/3505,codrna,AutoGluon,test,6,binary,0.986286,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T17:31:19,889.3,875.9,8.1,14,632723981,,0.986286,0.998154,0.984649,,
openml.org/t/3505,codrna,AutoGluon,test,7,binary,0.985283,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T17:39:55,515.9,508.9,0.8,14,632723982,,0.985283,0.998177,0.983666,,
openml.org/t/3505,codrna,AutoGluon,test,8,binary,0.985427,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T17:49:52,596.4,590.9,0.5,14,632723983,,0.985427,0.99799,0.983651,,
openml.org/t/3505,codrna,AutoGluon,test,9,binary,0.986716,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:01:00,668,658.5,4.9,14,632723984,,0.986716,0.998074,0.985585,,
openml.org/t/3753,cloud,AutoGluon,test,0,binary,0.818182,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:01:17,8.7,6.9,3,14,632723975,,0.818182,1,0.666667,,
openml.org/t/3753,cloud,AutoGluon,test,1,binary,0.909091,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:01:25,8.5,6.8,5,14,632723976,,0.909091,1,0.833333,,
openml.org/t/3753,cloud,AutoGluon,test,2,binary,0.727273,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:01:34,8.9,7.1,0.01,14,632723977,,0.727273,0.791667,0.708333,,
openml.org/t/3753,cloud,AutoGluon,test,3,binary,0.727273,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:01:43,8.5,6.8,2,14,632723978,,0.727273,875,0.604167,,
openml.org/t/3753,cloud,AutoGluon,test,4,binary,0.909091,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:01:52,8.6,6.9,3,14,632723979,,0.909091,875,0.9375,,
openml.org/t/3753,cloud,AutoGluon,test,5,binary,0.909091,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:00,8.6,6.8,2,14,632723980,,0.909091,875,0.833333,,
openml.org/t/3753,cloud,AutoGluon,test,6,binary,0.818182,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:09,8.4,6.7,3,14,632723981,,0.818182,1,0.857143,,
openml.org/t/3753,cloud,AutoGluon,test,7,binary,0.636364,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:17,8.6,6.9,3,14,632723982,,0.636364,0.732143,0.607143,,
openml.org/t/3753,cloud,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:26,8.7,6.9,2,14,632723983,,1,1,1,,
openml.org/t/3753,cloud,AutoGluon,test,9,binary,0.9,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:35,8.7,6.9,2,14,632723984,,0.9,0.857143,0.833333,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,0,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:48,9.1,7.2,8,14,632723975,,475,0.519182,0.466752,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,1,binary,0.4,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:02:57,9.2,7.4,2,14,632723976,,0.4,0.411765,0.363171,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,2,binary,0.525,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:03:07,9.2,7.3,5,14,632723977,,525,0.342711,0.464194,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,3,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:03:16,9.1,7.4,3,14,632723978,,0.55,0.483376,0.493606,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,4,binary,0.6,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:03:25,9.3,7.5,7,14,632723979,,0.6,0.508951,0.560102,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,5,binary,0.575,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:03:34,8.9,7.2,2,14,632723980,,575,0.615885,0.572917,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,6,binary,0.575,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:03:44,9.5,7.6,7,14,632723981,,575,0.380208,0.489583,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,7,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:03:53,9.4,7.6,5,14,632723982,,475,0.364583,0.427083,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,8,binary,0.525,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:04:03,9.9,8.1,7,14,632723983,,525,0.479167,0.479167,,
openml.org/t/3763,chscase+AF8-census6,AutoGluon,test,9,binary,0.375,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:04:15,11.8,9.8,0.01,14,632723984,,375,0.322917,0.34375,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,0,binary,0.45,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:04:29,9.2,7.4,8,14,632723975,,0.45,0.44,0.45,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,1,binary,0.325,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:04:38,9.1,7.3,6,14,632723976,,325,0.3125,325,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,2,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:04:47,9.1,7.2,9,14,632723977,,475,0.4,475,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,3,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:04:56,9.2,7.5,2,14,632723978,,0.55,0.60401,0.533835,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,4,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:05:06,9.1,7.3,3,14,632723979,,475,0.461153,0.467419,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,5,binary,0.575,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:05:15,9.3,7.6,2,14,632723980,,575,0.54386,0.572682,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,6,binary,0.65,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:05:24,9.4,7.4,0.08,14,632723981,,0.65,0.571429,0.641604,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,7,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:05:36,11,9.3,2,14,632723982,,475,0.41604,0.467419,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,8,binary,0.5,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:05:45,9.3,7.5,2,14,632723983,,0.5,0.506266,0.496241,,
openml.org/t/3769,chscase+AF8-census5,AutoGluon,test,9,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:05:54,9.1,7.3,6,14,632723984,,0.55,0.358396,0.533835,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,0,binary,0.575,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:06:08,9.2,7.2,0.07,14,632723975,,575,0.5975,575,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,1,binary,0.625,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:06:17,9.2,7.4,6,14,632723976,,625,0.6825,625,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,2,binary,0.625,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:06:26,9,7.2,5,14,632723977,,625,625,625,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,3,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:06:36,9.7,7.9,3,14,632723978,,475,475,475,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,4,binary,0.6,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:06:45,8.9,7.2,3,14,632723979,,0.6,0.521303,0.593985,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,5,binary,0.425,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:06:54,9.3,7.5,7,14,632723980,,425,0.446115,0.422306,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,6,binary,0.35,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:07:03,9.1,7.3,4,14,632723981,,0.35,0.313283,0.343358,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,7,binary,0.4,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:07:13,9.5,7.7,0.01,14,632723982,,0.4,0.428571,0.39599,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,8,binary,0.525,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:07:22,9.4,7.5,0.01,14,632723983,,525,0.451128,0.512531,,
openml.org/t/3770,chscase+AF8-census4,AutoGluon,test,9,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:07:32,9.5,7.7,3,14,632723984,,0.55,0.501253,0.546366,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,0,binary,0.45,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:17:48,9.3,7.3,0.08,14,1888742907,,0.45,415,0.45,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,1,binary,0.375,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:17:57,9.3,7.5,2,14,1888742908,,375,0.3975,375,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,2,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:18:07,9.2,7.5,7,14,1888742909,,475,0.413534,0.47995,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,3,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:18:16,9.2,7.2,0.01,14,1888742910,,475,0.441103,0.4599,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,4,binary,0.5,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:18:25,9.1,7.4,2,14,1888742911,,0.5,0.438596,0.493734,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,5,binary,0.4,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:18:34,9,7.2,3,14,1888742912,,0.4,0.383459,0.39599,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,6,binary,0.6,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:18:44,9.6,7.8,8,14,1888742913,,0.6,0.666667,0.593985,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,7,binary,0.525,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:18:53,9.2,7.4,8,14,1888742914,,525,0.461153,0.525063,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,8,binary,0.45,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:19:03,9.6,7.5,0.08,14,1888742915,,0.45,0.433584,0.448622,,
openml.org/t/3771,chscase+AF8-census3,AutoGluon,test,9,binary,0.425,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:19:13,10,8.1,0.08,14,1888742916,,425,0.443609,0.434837,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,0,binary,0.5,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:19:24,10.8,8.8,0.08,14,1888742907,,0.5,0.471178,0.513784,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,1,binary,0.7,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:19:34,9.8,7.6,0.2,14,1888742908,,0.7,0.689223,0.701754,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,2,binary,0.45,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:19:43,9.4,7.5,0.07,14,1888742909,,0.45,0.423559,0.448622,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,3,binary,0.575,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:19:53,9.5,7.7,3,14,1888742910,,575,0.56,575,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,4,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:20:02,9.6,7.5,0.08,14,1888742911,,0.55,0.4625,0.55,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,5,binary,0.475,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:20:11,9.1,7.3,4,14,1888742912,,475,455,475,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,6,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:20:21,9.2,7.2,9,14,1888742913,,0.55,0.6125,0.55,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,7,binary,0.525,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:20:30,9.3,7.3,0.01,14,1888742914,,525,0.5375,525,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,8,binary,0.55,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:20:40,10.3,7.3,0.05,14,1888742915,,0.55,595,0.55,,
openml.org/t/3772,chscase+AF8-census2,AutoGluon,test,9,binary,0.375,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:20:50,9.1,7.3,5,14,1888742916,,375,415,375,,
openml.org/t/3854,car,AutoGluon,test,0,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:21:04,14.5,12.6,0.08,12,1888742907,,1,1,1,,
openml.org/t/3854,car,AutoGluon,test,1,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:21:18,14.1,12.3,6,12,1888742908,,1,1,1,,
openml.org/t/3854,car,AutoGluon,test,2,binary,0.988439,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:21:32,13.7,11.9,0.01,12,1888742909,,0.988439,0.999841,0.991736,,
openml.org/t/3854,car,AutoGluon,test,3,binary,0.99422,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:21:47,14.6,12.9,6,12,1888742910,,0.99422,1,0.995868,,
openml.org/t/3854,car,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:22:02,15.3,13.6,9,12,1888742911,,1,1,1,,
openml.org/t/3854,car,AutoGluon,test,5,binary,0.988439,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:22:18,15.5,13.8,7,12,1888742912,,0.988439,1,0.991736,,
openml.org/t/3854,car,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:22:31,13.4,11.6,7,12,1888742913,,1,1,1,,
openml.org/t/3854,car,AutoGluon,test,7,binary,0.988439,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:22:45,13.6,11.9,8,12,1888742914,,0.988439,0.999682,0.991736,,
openml.org/t/3854,car,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:22:58,13.1,11.3,9,12,1888742915,,1,1,1,,
openml.org/t/3854,car,AutoGluon,test,9,binary,0.994186,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:23:11,13.3,11.6,7,12,1888742916,,0.994186,1,0.990196,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,0,binary,0.607143,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:23:23,11.5,9.7,0.08,12,1888742907,,0.607143,0.453216,0.505848,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,1,binary,0.821429,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:23:33,10.4,8.6,8,12,1888742908,,0.821429,0.859375,0.7625,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,2,binary,0.642857,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:23:45,11,9.3,9,12,1888742909,,0.642857,0.61875,0.5625,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,3,binary,0.714286,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:23:55,10.7,8.9,0.02,12,1888742910,,0.714286,0.521875,0.5,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,4,binary,0.714286,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:24:06,10.7,9,0.01,12,1888742911,,0.714286,0.75625,0.5,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,5,binary,0.75,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:24:17,11.2,9.5,0.01,12,1888742912,,0.75,0.60625,0.6375,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,6,binary,0.642857,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:24:30,12.5,10.6,0.02,12,1888742913,,0.642857,0.68125,0.4875,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,7,binary,0.740741,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:24:40,10.2,8.5,0.01,12,1888742914,,0.740741,0.809211,0.743421,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,8,binary,0.814815,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:24:51,10.9,9.2,7,12,1888742915,,0.814815,0.792763,0.6875,,
openml.org/t/52945,breast+AC0-cancer+AC0-dropped+AC0-missing+AC0-attributes+AC0-values,AutoGluon,test,9,binary,0.703704,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:25:03,11.4,9.4,0.07,12,1888742916,,0.703704,0.703947,0.536184,,
openml.org/t/3718,boston,AutoGluon,test,0,binary,0.921569,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:25:12,9.7,7.9,3,14,1888742907,,0.921569,0.968254,0.911905,,
openml.org/t/3718,boston,AutoGluon,test,1,binary,0.901961,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:25:23,10.3,8.4,0.07,14,1888742908,,0.901961,0.961905,0.909524,,
openml.org/t/3718,boston,AutoGluon,test,2,binary,0.941176,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:25:32,9.6,7.8,2,14,1888742909,,0.941176,0.977778,0.928571,,
openml.org/t/3718,boston,AutoGluon,test,3,binary,0.882353,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:25:44,11.7,9.7,0.1,14,1888742910,,0.882353,0.973016,0.871429,,
openml.org/t/3718,boston,AutoGluon,test,4,binary,0.764706,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:25:54,9.8,8,0.01,14,1888742911,,0.764706,0.922222,0.764286,,
openml.org/t/3718,boston,AutoGluon,test,5,binary,0.921569,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:26:04,10.2,8.4,9,14,1888742912,,0.921569,0.884127,0.904762,,
openml.org/t/3718,boston,AutoGluon,test,6,binary,0.92,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:26:14,9.8,8.1,9,14,1888742913,,0.92,0.923333,0.908333,,
openml.org/t/3718,boston,AutoGluon,test,7,binary,0.84,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:26:24,9.6,7.9,7,14,1888742914,,0.84,0.942529,0.835796,,
openml.org/t/3718,boston,AutoGluon,test,8,binary,0.88,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:26:34,10,8.2,8,14,1888742915,,0.88,0.967159,0.870279,,
openml.org/t/3718,boston,AutoGluon,test,9,binary,0.9,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:26:44,10,8.3,4,14,1888742916,,0.9,0.921182,0.900657,,
openml.org/t/3644,bodyfat,AutoGluon,test,0,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:26:53,9.3,7.6,5,14,1888742907,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,1,binary,0.923077,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:27:03,9.7,7.9,7,14,1888742908,,0.923077,0.95858,0.923077,,
openml.org/t/3644,bodyfat,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:27:12,9.2,7.5,4,14,1888742909,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,3,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:27:22,9.2,7.5,2,14,1888742910,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:27:31,9.3,7.6,4,14,1888742911,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,5,binary,0.96,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:27:41,9.6,7.9,3,14,1888742912,,0.96,1,0.958333,,
openml.org/t/3644,bodyfat,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:27:50,9.5,7.7,3,14,1888742913,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,7,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:00,9.6,7.9,7,14,1888742914,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:10,9.5,7.7,6,14,1888742915,,1,1,1,,
openml.org/t/3644,bodyfat,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:19,9.6,7.8,4,14,1888742916,,1,1,1,,
openml.org/t/10094,blogger,AutoGluon,test,0,binary,0.6,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:28,8.9,7,0.06,12,1888742907,,0.6,0.857143,0.619048,,
openml.org/t/10094,blogger,AutoGluon,test,1,binary,0.8,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:37,8.9,7.2,0.06,12,1888742908,,0.8,0.785714,0.666667,,
openml.org/t/10094,blogger,AutoGluon,test,2,binary,0.7,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:46,9,7.3,7,12,1888742909,,0.7,0.761905,0.690476,,
openml.org/t/10094,blogger,AutoGluon,test,3,binary,0.4,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:28:56,9.7,7.9,6,12,1888742910,,0.4,0.309524,0.380952,,
openml.org/t/10094,blogger,AutoGluon,test,4,binary,0.8,acc,local,1.0.0,,2.1.4,2023+AC0-12+AC0-29T18:29:05,9.1,7.4,5,12,1888742911,,0.8,0.904762,0.761905,,
