id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,models_ensemble_count,auc
openml.org/t/3644,bodyfat,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:26:35,9.2,7.4,0.002,14,558727017,,1,1,0.461732,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,3,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:26:44,9.2,7.5,0.004,14,558727018,,1,1,0.59994,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:26:53,9.3,7.6,0.002,14,558727019,,1,1,0.615158,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,5,binary,0.96,acc,local,1.0.0,,2.1.4,2024-08-09T12:27:03,9.5,7.8,0.003,14,558727020,,0.96,0.958333,0.409472,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:27:13,9.4,7.7,0.003,14,558727021,,1,1,0.412494,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,7,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:27:22,9.6,7.9,0.01,14,558727022,,1,1,0.062644,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:27:32,9.3,7.6,0.006,14,558727023,,1,1,0.0651324,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:27:42,9.5,7.8,0.004,14,558727024,,1,1,0.601505,2,1
openml.org/t/10094,blogger,AutoGluon,test,0,binary,0.6,acc,local,1.0.0,,2.1.4,2024-08-09T12:27:52,10.4,8.5,0.06,12,558727015,,0.6,0.619048,0.57428,3,0.857143
openml.org/t/10094,blogger,AutoGluon,test,1,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:01,8.8,7,0.06,12,558727016,,0.8,0.666667,0.585491,2,0.785714
openml.org/t/10094,blogger,AutoGluon,test,2,binary,0.7,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:10,8.9,7.2,0.009,12,558727017,,0.7,0.690476,0.760587,2,0.761905
openml.org/t/10094,blogger,AutoGluon,test,3,binary,0.4,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:20,9.3,7.5,0.006,12,558727018,,0.4,0.380952,0.783406,2,0.309524
openml.org/t/10094,blogger,AutoGluon,test,4,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:29,8.7,7,0.005,12,558727019,,0.8,0.761905,0.491285,2,0.904762
openml.org/t/10094,blogger,AutoGluon,test,5,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:37,8.7,7,0.005,12,558727020,,0.8,0.666667,0.674356,2,0.52381
openml.org/t/10094,blogger,AutoGluon,test,6,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:47,9.3,7.5,0.01,12,558727021,,0.8,0.666667,0.526656,3,0.880952
openml.org/t/10094,blogger,AutoGluon,test,7,binary,0.9,acc,local,1.0.0,,2.1.4,2024-08-09T12:28:56,8.8,7.1,0.009,12,558727022,,0.9,0.928571,0.378453,2,0.952381
openml.org/t/10094,blogger,AutoGluon,test,8,binary,0.7,acc,local,1.0.0,,2.1.4,2024-08-09T12:29:05,8.7,6.9,0.06,12,558727023,,0.7,0.666667,0.559446,2,0.8125
openml.org/t/10094,blogger,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2024-08-09T12:29:13,8.6,6.8,0.06,12,558727024,,1,1,0.179024,2,1
